index,Order ID,Cust ID,Gender,Age,Date,Status,Channel,SKU,Category,Size,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B
9010,OD-2025-01184,CUST-45569,Women,46,2025-08-06,Delivered,Myntra,SKU-2823,Saree,S,2,INR,837.93,Chennai,Tamil Nadu,774144,India,FALSE
9011,OD-2025-08005,CUST-49229,Women,57,2025-02-22,Delivered,Ajio,SKU-4711,Blouse,XS,1,INR,3510.33,Chennai,Tamil Nadu,267058,India,FALSE
9012,OD-2025-06017,CUST-69421,Men,23,2025-10-26,Cancelled,Meesho,SKU-6895,Kurta,M,3,INR,2537.08,Mumbai,Maharashtra,687832,India,FALSE
9013,OD-2025-09933,CUST-91597,Men,32,2025-07-30,Delivered,Amazon,SKU-4041,Saree,L,1,INR,4585.76,Pune,Maharashtra,769005,India,FALSE
9014,OD-2025-04931,CUST-52145,Women,47,2025-11-21,Returned,Myntra,SKU-7973,Kurta,S,1,INR,1726.74,Ahmedabad,Gujarat,939186,India,FALSE
9015,OD-2025-07465,CUST-81652,Men,60,2025-03-02,Delivered,Myntra,SKU-5188,Saree,XS,2,INR,3262.3,Hyderabad,Telangana,705957,India,FALSE
9016,OD-2025-06788,CUST-33070,Women,40,2025-01-10,Delivered,Meesho,SKU-6370,Blouse,XS,3,INR,4925.04,Pune,Maharashtra,946101,India,FALSE
9017,OD-2025-06833,CUST-72232,male,22,2025-02-16,Delivered,Ajio,SKU-3568,Blouse,S,3,INR,4970.01,Delhi,Delhi,852565,India,FALSE
9018,OD-2025-01917,CUST-92663,Women,57,2025-05-15,Delivered,Amazon,SKU-9403,Blouse,XL,1,INR,4769.04,Ahmedabad,Gujarat,297711,India,FALSE
9019,OD-2025-01151,CUST-65352,Women,22,2025-08-19,Delivered,Amazon,SKU-4539,Kurta,L,3,INR,2393.55,Mumbai,Maharashtra,916350,India,TRUE
9020,OD-2025-06891,CUST-21340,Women,56,2025-01-30,Delivered,Flipkart,SKU-6197,Kurta,L,1,INR,1669.94,Banglore,Karnataka,523380,India,FALSE
9021,OD-2025-06650,CUST-71581,Women,52,2025-07-24,Shipped,Ajio,SKU-2123,Saree,XS,1,INR,3229.28,Lucknow,Uttar Pradesh,867736,India,FALSE
9022,OD-2025-01314,CUST-74764,Women,53,2025-10-25,Delivered,Meesho,SKU-7399,Saree,L,2,INR,1286.46,Kolkata,West Bengal,376377,India,FALSE
9023,OD-2025-02740,CUST-48638,Men,33,2025-04-21,Returned,Ajio,SKU-1264,Top,L,1,INR,4490.0,Pune,Maharashtra,163809,India,FALSE
9024,OD-2025-01959,CUST-78771,Women,47,2025-01-20,Delivered,Meesho,SKU-5548,Kurta,XXL,3,INR,2590.91,DELHI,Delhi,704879,India,FALSE
9025,OD-2025-03171,CUST-82329,Men,59,2025-08-27,Delivered,Amazon,SKU-7424,Saree,S,1,INR,904.64,Bombay,Maharashtra,296805,India,FALSE
9026,OD-2025-04579,CUST-23610,Women,19,10/21/2025,Delivered,Nykaa,SKU-1800,Ethnic Dress,L,1,INR,1301.31,DELHI,Delhi,329579,India,FALSE
9027,OD-2025-02595,CUST-60856,Women,39,2025-09-30,Cancelled,Flipkart,SKU-1787,Saree,XXL,1,INR,1706.92,BANGALORE,Karnataka,778487,India,FALSE
9028,OD-2025-06379,CUST-79452,Women,18,2025-10-08,Returned,Flipkart,SKU-6559,Western Dress,M,1,INR,1408.15,Delhi,Delhi,668527,India,FALSE
9029,OD-2025-02964,CUST-24692,Women,40,2025-01-17,Delivered,Flipkart,SKU-2965,Blouse,XL,3,INR,2131.45,Lucknow,Uttar Pradesh,583893,India,FALSE
9030,OD-2025-07072,CUST-61761,,56,2025-10-23,Delivered,Nykaa,SKU-9476,Saree,M,1,INR,3423.06,Delhi,Delhi,781804,India,FALSE
9031,OD-2025-08953,CUST-17768,Women,53,2025-09-28,Delivered,Amazon,SKU-2683,Blouse,XS,2,INR,4878.61,Pune,Maharashtra,568292,India,FALSE
9032,OD-2025-05983,CUST-42109,Women,19,2025-03-16,Returned,Nykaa,SKU-7411,Top,XXL,2,INR,4627.57,Hyderabad,Telangana,231060,India,FALSE
9033,OD-2025-04928,CUST-40876,Women,64,2025-03-16,Delivered,Amazon,SKU-5781,Top,XS,3,INR,4862.6,Chennai,Tamil Nadu,504929,India,FALSE
9034,OD-2025-02180,CUST-52591,Women,20,2025-04-07,Delivered,Flipkart,SKU-7481,Kurta,XXL,1,INR,4894.1,Delhi,Delhi,532051,India,FALSE
9035,OD-2025-09797,CUST-10790,Women,64,2025-07-29,Cancelled,Flipkart,SKU-5067,Ethnic Dress,XL,3,INR,3261.84,Hyderabad,Telangana,189839,India,FALSE
9036,OD-2025-00650,CUST-49740,Women,46,2025-04-13,Delivered,Flipkart,SKU-8812,Top,M,1,INR,1335.66,Kolkata,West Bengal,239970,India,TRUE
9037,OD-2025-05961,CUST-82658,Men,39,2025-09-10,Delivered,Flipkart,SKU-3029,Blouse,XXL,1,INR,2052.32,Jaipur,Rajasthan,216609,India,FALSE
9038,OD-2025-09878,CUST-17955,Women,43,2025-01-07,Delivered,Amazon,SKU-9987,Blouse,S,3,INR,2045.81,Ahmedabad,Gujarat,972931,India,FALSE
9039,OD-2025-07865,CUST-12509,Men,32,2025-08-14,Delivered,Nykaa,SKU-1902,Saree,S,2,INR,3407.24,Jaipur,Rajasthan,598642,India,FALSE
9040,OD-2025-05605,CUST-94806,Men,49,2025-06-09,Delivered,meesho,SKU-4808,Top,M,2,INR,383.06,Bangalore,Karnataka,872286,India,FALSE
9041,OD-2025-03133,CUST-42747,Men,47,2025-06-07,Delivered,Nykaa,SKU-2318,Ethnic Dress,XS,2,INR,4479.07,Pune,Maharashtra,241153,India,TRUE
9042,OD-2025-00301,CUST-89451,Women,32,2025-12-08,Delivered,Amazon,SKU-4388,Ethnic Dress,XL,2,INR,427.55,Hyderabad,Telangana,141675,India,FALSE
9043,,CUST-53393,Men,41,2025-02-06,Delivered,Meesho,SKU-9691,Top,M,1,INR,4685.2,Chennai,Tamil Nadu,519651,India,FALSE
9044,OD-2025-04357,CUST-66800,Men,43,2025-12-24,Delivered,Nykaa,SKU-8349,Blouse,S,2,INR,1890.93,Lucknow,Uttar Pradesh,623678,India,FALSE
9045,OD-2025-06005,CUST-69063,Women,18,2025-07-23,Delivered,Myntra,SKU-6207,Western Dress,XL,2,INR,3610.56,New Delhi,Delhi,124276,India,FALSE
9046,OD-2025-07889,CUST-79643,Women,41,2025-02-09,Delivered,Nykaa,SKU-4203,Western Dress,XXL,1,INR,1837.27,Delhi,Delhi,304757,India,FALSE
9047,OD-2025-09206,CUST-41780,Men,64,2025-02-15,Delivered,Amazon,SKU-9825,Kurta,M,1,INR,4325.26,Kolkata,West Bengal,283314,India,TRUE
9048,OD-2025-00480,CUST-61290,FEMALE,36,2025-09-16,Delivered,Myntra,SKU-4184,Western Dress,XXL,2,INR,417.96,Mumbai,Maharashtra,561929,India,TRUE
9049,OD-2025-00609,CUST-11112,Men,45,2025-09-10,Cancelled,Nykaa,SKU-3488,Kurta,XS,1,INR,Rs.452.62,Delhi,Delhi,405579,India,FALSE
9050,OD-2025-03260,CUST-98385,Women,57,2025-10-07,Delivered,Meesho,SKU-8071,Top,L,1,INR,3760.79,Hyderabad,Telangana,626603,India,FALSE
9051,OD-2025-08705,CUST-58733,Women,46,2025-07-14,Delivered,Flipkart,SKU-4893,Ethnic Dress,XS,1,INR,3026.83,Hyderabad,Telangana,816330,India,FALSE
9052,OD-2025-02968,CUST-71474,Men,55,2025-08-13,Cancelled,Flipkart,SKU-4569,Kurta,M,1,INR,2029.55,Banglore,Karnataka,116070,India,FALSE
9053,OD-2025-02460,CUST-87195,Women,48,2025-01-18,Delivered,Ajio,SKU-8382,Saree,XL,1,INR,2143.61,Chennai,Tamil Nadu,861059,India,FALSE
9054,OD-2025-01436,CUST-73994,male,64,2025-08-16,Delivered,Myntra,SKU-7668,Blouse,S,2,INR,4287.9,Pune,Maharashtra,921898,India,FALSE
9055,OD-2025-03912,CUST-78748,Men,22,2025-01-18,Shipped,Ajio,SKU-6339,Top,XL,1,INR,3132.53,Mumbi,Maharashtra,835596,India,FALSE
9056,OD-2025-04261,CUST-53667,Women,49,2025-11-16,Returned,Amazon,SKU-7216,Kurta,XXL,3,INR,2521.38,Kolkata,West Bengal,545795,India,FALSE
9057,OD-2025-02885,CUST-60961,Women,24,2025-09-23,Delivered,Flipkart,SKU-5386,Kurta,XXL,2,INR,2862.13,Chennai,Tamil Nadu,335437,India,FALSE
9058,OD-2025-06871,CUST-69499,Women,29,2025-02-20,Delivered,Flipkart,SKU-8040,Ethnic Dress,M,1,INR,2814.23,Pune,Maharashtra,321019,India,FALSE
9059,OD-2025-03053,CUST-77241,Women,63,2025-09-19,Cancelled,Amazon,SKU-5916,Blouse,S,2,INR,4914.78,Lucknow,Uttar Pradesh,456149,India,FALSE
9060,OD-2025-04898,CUST-41707,Women,51,2025-02-23,Returned,Ajio,SKU-7009,Blouse,XXL,2,INR,449.39,Ahmedabad,Gujarat,614613,India,FALSE
9061,OD-2025-02178,CUST-91557,Men,35,2025-10-27,Delivered,Amazon,SKU-2749,Ethnic Dress,XS,1,INR,4422.27,Hyderabad,Telangana,744824,India,FALSE
9062,OD-2025-09815,CUST-47807,Men,19,2025-02-22,Delivered,Amazon,SKU-5374,Kurta,M,1,INR,2512.75,Lucknow,Uttar Pradesh,732957,India,FALSE
9063,OD-2025-03111,CUST-11836,Women,18,2025-12-03,Delivered,Meesho,SKU-3621,Saree,XL,2,INR,4351.4,Hyderabad,Telangana,374123,India,FALSE
9064,OD-2025-08702,CUST-45138,Women,35,2025-06-26,Returned,Nykaa,SKU-7741,Top,L,3,INR,4528.59,mumbai,Maharashtra,739851,India,FALSE
9065,OD-2025-09629,CUST-55695,Men,29,2025-03-05,Delivered,Nykaa,SKU-9213,Top,XS,4,INR,4983.52,Ahmedabad,Gujarat,534699,India,TRUE
9066,OD-2025-04821,CUST-27844,Men,46,2025-06-19,Delivered,Ajio,SKU-6798,Ethnic Dress,S,0,INR,1577.87,Bangalore,Karnataka,175094,India,FALSE
9067,OD-2025-05841,CUST-40987,Women,37,2025-09-21,Cancelled,Flipkart,SKU-9296,Ethnic Dress,XXL,,INR,3879.73,BANGALORE,Karnataka,528670,India,FALSE
9068,OD-2025-00067,CUST-59958,Men,43,2025-04-10,Delivered,  Amazon  ,SKU-5105,Kurta,XXL,3,INR,1836.42,Ahmedabad,Gujarat,885043,India,FALSE
9069,OD-2025-00761,CUST-52706,Men,27,2025-10-23,Shipped,Meesho,SKU-4507,Blouse,L,3,INR,4789.11,mumbai,Maharashtra,868401,India,FALSE
9070,OD-2025-01397,CUST-13110,Women,24,2025-11-15,Delivered,Nykaa,SKU-6397,Saree,M,1,INR,1863.71,Delhi,Delhi,895926,India,FALSE
9071,OD-2025-04707,CUST-35864,Men,56,2025-09-18,Delivered,Ajio,SKU-5022,Saree,L,2,INR,1161.3,Bengaluru,Karnataka,385908,India,FALSE
9072,OD-2025-08871,CUST-71860,Men,28,2025-03-11,Delivered,Ajio,SKU-5322,Ethnic Dress,XL,3,INR,4507.75,Ahmedabad,Gujarat,323710,India,TRUE
9073,OD-2025-04469,CUST-96973,Women,37,2025-11-02,Delivered,Meesho,SKU-1163,Top,XS,1,INR,-4117.3,Pune,Maharashtra,989989,India,FALSE
9074,OD-2025-07207,CUST-57387,Women,30,2025-11-15,Delivered,Amazon,SKU-6812,Ethnic Dress,XL,3,INR,2363.77,Delhi,Delhi,519426,India,FALSE
9075,OD-2025-07825,CUST-92696,Women,57,2025-02-06,Delivered,Amazon,SKU-1663,Saree,XS,1,INR,4517.83,Ahmedabad,Gujarat,762935,India,FALSE
9076,OD-2025-04285,CUST-12633,Women,55,2025-03-18,Cancelled,Flipkart,SKU-7077,Kurta,M,2,INR,2210.33,Pune,Maharashtra,475938,India,FALSE
9077,OD-2025-02125,CUST-96676,Women,29,2025-03-13,Delivered,Myntra,SKU-4981,Blouse,XXL,2,INR,4439.81,Delhi,Delhi,243028,India,FALSE
9078,OD-2025-07438,CUST-48665,Women,42,2025-11-04,Cancelled,Amazon,SKU-8641,Western Dress,L,2,INR,1514.31,Pune,Maharashtra,137029,India,TRUE
9079,OD-2025-01716,CUST-49676,Women,-5,2025-06-08,Cancelled,Flipkart,SKU-8663,Saree,XL,1,INR,2110.75,Ahmedabad,Gujarat,462625,India,FALSE
9080,OD-2025-06880,CUST-54541,Women,38,2025-04-19,Delivered,Amazon,SKU-1491,Ethnic Dress,M,1,INR,1640.94,mumbai,Maharashtra,116618,India,FALSE
9081,OD-2025-08435,CUST-87836,Women,35,2025-06-18,Cancelled,Ajio,SKU-9021,Top,M,1,INR,3185.94,Mumbai,Maharashtra,516087,India,FALSE
9082,OD-2025-02600,CUST-11378,Women,53,2025-02-17,Returned,Nykaa,SKU-9179,Saree,XL,2,INR,3365.56,Kolkata,West Bengal,411987,India,FALSE
9083,OD-2025-00215,CUST-58754,Men,38,2025-03-04,Delivered,nykaa,SKU-1178,Blouse,M,1,INR,2966.11,Kolkata,West Bengal,437181,India,FALSE
9084,OD-2025-07507,CUST-43942,Women,55,2025-02-15,Delivered,Ajio,SKU-6865,Top,XS,4,INR,4988.05,Kolkata,West Bengal,439115,India,FALSE
9085,OD-2025-06309,CUST-90224,Men,48,2025-05-06,Returned,Meesho,SKU-2919,Ethnic Dress,XS,1,INR,4873.52,Kolkata,West Bengal,101242,India,FALSE
9086,OD-2025-00453,CUST-44274,Women,41,2025-05-15,Delivered,Flipkart,SKU-4845,Western Dress,XL,1,INR,4802.03,Pune,Maharashtra,241025,India,FALSE
9087,OD-2025-03639,CUST-25183,Men,41,2025-01-28,Cancelled,Flipkart,SKU-5416,Saree,XXL,1,INR,3533.9,Jaipur,Rajasthan,943846,India,FALSE
9088,OD-2025-01380,CUST-72986,Men,62,2025-02-14,Returned,Amazon,SKU-4330,Saree,XXL,1,INR,3503.67,Kolkata,West Bengal,988768,India,FALSE
9089,OD-2025-08616,CUST-23165,Women,29,2025-12-03,Delivered,Nykaa,SKU-1937,Top,XXL,1,INR,2275.82,Bangalore,Karnataka,526613,India,FALSE
9090,OD-2025-05891,CUST-79419,Men,38,2025-05-09,Returned,Flipkart,SKU-5011,Kurta,XS,2,INR,4065.74,Lucknow,Uttar Pradesh,362618,India,FALSE
9091,OD-2025-02149,CUST-71009,Women,21,2025-01-02,Delivered,Meesho,SKU-5617,Kurta,L,2,INR,1537.67,Chennai,Tamil Nadu,572737,India,FALSE
9092,OD-2025-05429,CUST-54459,Women,34,2025-11-24,Cancelled,Myntra,SKU-7684,Western Dress,L,1,INR,2089.85,Pune,Maharashtra,833047,India,FALSE
9093,OD-2025-04058,CUST-70473,Men,48,2025-12-16,Delivered,Ajio,SKU-1649,Ethnic Dress,XXL,2,INR,3765.85,Kolkata,West Bengal,678934,India,FALSE
9094,OD-2025-09857,CUST-80036,Women,26,2025-04-25,Delivered,Ajio,SKU-1188,Western Dress,XXL,1,INR,4870.38,Lucknow,Uttar Pradesh,316875,India,FALSE
9095,OD-2025-02677,CUST-75550,Women,29,2025-05-01,Returned,Flipkart,SKU-1976,Western Dress,L,1,INR,962.4,Mumbai,Maharashtra,784742,India,FALSE
9096,OD-2025-06014,CUST-26611,Women,62,2025-07-15,Delivered,Meesho,SKU-7127,Blouse,XXL,2,INR,633.57,Lucknow,Uttar Pradesh,655695,India,FALSE
9097,OD-2025-00684,CUST-59449,Men,35,2025-05-29,Delivered,Meesho,SKU-9277,Kurta,S,2,INR,2030.35,Ahmedabad,Gujarat,683102,India,FALSE
9098,OD-2025-09205,CUST-11198,Women,33,2025-08-17,Delivered,Nykaa,SKU-3696,Kurta,L,1,INR,1274.63,Kolkata,West Bengal,942901,India,TRUE
9099,OD-2025-05513,CUST-12682,Women,55,2025-04-03,Returned,meesho,SKU-2694,Top,M,1,INR,476.77,Pune,Maharashtra,370520,India,FALSE
9100,OD-2025-05031,CUST-73252,Men,57,2025-02-21,Delivered,Nykaa,SKU-2949,Ethnic Dress,M,1,INR,899.91,Bangalore,Karnataka,348392,India,FALSE
9101,OD-2025-01506,CUST-61413,Men,55,2025-11-15,Cancelled,Ajio,SKU-4834,Kurta,XL,2,INR,1429.35,Ahmedabad,Gujarat,928479,India,FALSE
9102,OD-2025-05929,CUST-20145,Men,29,2025-11-23,Delivered,Meesho,SKU-4835,Blouse,L,1,INR,3124.97,Kolkata,West Bengal,942380,India,FALSE
9103,OD-2025-02179,CUST-94082,Men,27,2025-11-18,Delivered,Flipkart,SKU-8344,Western Dress,S,1,INR,4042.9,Lucknow,Uttar Pradesh,764965,India,TRUE
9104,OD-2025-06736,CUST-62274,Women,30,2025-04-04,Shipped,Meesho,SKU-5639,Western Dress,XL,1,INR,1836.35,Hyderabad,Telangana,558029,India,FALSE
9105,OD-2025-08858,CUST-56525,Women,999,2025-04-17,Delivered,flipkart,SKU-6837,Ethnic Dress,S,1,INR,398.05,Kolkata,West Bengal,282977,India,FALSE
9106,OD-2025-09951,CUST-84465,Women,52,12/05/2025,Delivered,Nykaa,SKU-5768,Kurta,M,2,INR,2995.48,Dehli,Delhi,933101,India,TRUE
9107,OD-2025-01446,CUST-83237,Women,31,2025-09-05,Returned,Ajio,SKU-2530,Kurta,M,1,INR,2128.53,Jaipur,Rajasthan,937637,India,FALSE
9108,OD-2025-06273,CUST-44871,Men,56,2025-06-12,Delivered,Ajio,SKU-7764,Top,XS,1,INR,4107.4,Pune,Maharashtra,244093,India,FALSE
9109,OD-2025-01231,CUST-29963,Women,52,2025-08-29,Delivered,Meesho,SKU-9849,Top,XXL,1,INR,3454.4,Kolkata,West Bengal,411555,India,FALSE
9110,OD-2025-03673,CUST-47817,Women,39,2025-08-21,Delivered,Meesho,SKU-9624,Blouse,XXL,1,INR,2296.26,Kolkata,West Bengal,645617,India,FALSE
9111,OD-2025-02556,CUST-21688,Women,61,2025-07-12,Delivered,Myntra,SKU-8070,Western Dress,S,1,INR,962.35,Pune,Maharashtra,987989,India,FALSE
9112,OD-2025-07826,CUST-17152,Women,31,2025-01-21,Returned,Nykaa,SKU-5018,Top,M,2,INR,2941.64,Hyderabad,Telangana,891475,India,FALSE
9113,OD-2025-08258,CUST-37417,Women,20,2025-07-26,  Returned  ,Ajio,SKU-4774,Saree,XL,1,INR,4135.46,Pune,Maharashtra,698104,India,FALSE
9114,OD-2025-08089,CUST-64452,Men,65,2025-12-17,Delivered,Amazon,SKU-6425,Kurta,XXL,2,INR,1205.27,Hyderabad,Telangana,732783,India,FALSE
9115,OD-2025-02219,CUST-50034,Men,20,2025-07-30,Delivered,Amazon,SKU-1340,Western Dress,L,1,INR,355.34,Hyderabad,Telangana,406494,India,FALSE
9116,OD-2025-08548,CUST-58738,Women,49,2025-12-28,Delivered,Ajio,SKU-4299,Blouse,M,1,INR,4513.69,DELHI,Delhi,108181,India,FALSE
9117,OD-2025-01320,CUST-52978,Women,57,2025-07-31,  Cancelled  ,Nykaa,SKU-4691,Saree,M,1,INR,2395.63,Ahmedabad,Gujarat,939244,India,FALSE
9118,OD-2025-01980,CUST-48770,Women,63,2025-07-02,Delivered,Nykaa,SKU-3360,Kurta,M,1,INR,3573.62,Pune,Maharashtra,930000,India,FALSE
9119,OD-2025-06834,CUST-48667,Women,45,2025-03-22,Delivered,amazon,SKU-8556,Ethnic Dress,XL,1,INR,2695.85,Lucknow,Uttar Pradesh,906527,India,FALSE
9120,OD-2025-00448,CUST-54171,Women,41,2025-03-23,Shipped,Flipkart,SKU-1260,Kurta,S,1,INR,4570.5,Kolkata,West Bengal,834242,India,FALSE
9121,OD-2025-00815,CUST-71609,Women,48,2025-02-03,Returned,Myntra,SKU-5238,Ethnic Dress,XL,1,INR,2868.12,Delhi,Delhi,143862,India,FALSE
9122,OD-2025-02685,CUST-90746,Men,150,2025-03-28,Delivered,Meesho,SKU-2920,Western Dress,S,1,INR,3986.95,Jaipur,Rajasthan,317278,India,FALSE
9123,OD-2025-06500,CUST-24253,  Women  ,31,2025-06-12,Returned,Ajio,SKU-5057,Kurta,XS,1,INR,1406.89,Pune,Maharashtra,770485,India,FALSE
9124,OD-2025-04153,CUST-98411,Men,23,2025-08-28,Delivered,Ajio,SKU-6274,Ethnic Dress,XL,1,INR,1638.03,Mumbi,Maharashtra,522837,India,FALSE
9125,OD-2025-04952,CUST-12385,Women,22,2025-01-23,Returned,Ajio,SKU-6009,Kurta,XXL,1,INR,2414.85,Chennai,Tamil Nadu,420334,India,FALSE
9126,OD-2025-00932,CUST-42260,Men,64,2025-07-11,Shipped,Flipkart,SKU-4493,Saree,S,1,INR,Rs.3306.7,Ahmedabad,Gujarat,908303,India,FALSE
9127,OD-2025-02370,CUST-93194,Men,61,2025-02-11,Cancelled,Meesho,SKU-9539,Kurta,XL,1,INR,883.2,Hyderabad,Telangana,889644,India,FALSE
9128,OD-2025-09865,CUST-12330,Women,19,2025-01-18,Delivered,Myntra,SKU-3753,Saree,L,2,INR,4043.83,Kolkata,West Bengal,196092,India,FALSE
9129,OD-2025-06112,CUST-57733,Women,31,2025-02-14,Delivered,Flipkart,SKU-8043,Saree,XL,1,INR,3402.58,bangalore,Karnataka,187909,India,FALSE
9130,OD-2025-05575,CUST-92832,Women,30,2025-12-22,Delivered,Amazon,SKU-1774,Kurta,L,1,INR,310.44,Kolkata,West Bengal,988803,India,FALSE
9131,OD-2025-06674,CUST-95705,Women,43,2025-04-21,Delivered,Myntra,SKU-9883,Top,S,1,INR,3965.73,Pune,Maharashtra,979384,India,FALSE
9132,OD-2025-02080,CUST-85440,Men,22,2025-01-28,Cancelled,Amazon,SKU-3933,Blouse,L,1,INR,2568.81,mumbai,Maharashtra,659226,India,FALSE
9133,OD-2025-01603,CUST-87017,Men,52,2025-10-20,Delivered,Nykaa,SKU-1672,Blouse,XS,4,INR,4813.43,Delhi,Delhi,168189,India,FALSE
9134,OD-2025-02170,CUST-81940,Women,34,2025-09-03,Delivered,Amazon,SKU-4052,Ethnic Dress,S,1,INR,4315.12,Hyderabad,Telangana,717856,India,FALSE
9135,OD-2025-08935,CUST-58719,Men,44,2025-06-13,Returned,Amazon,SKU-5901,Top,XL,1,INR,2694.75,Hyderabad,Telangana,510508,India,FALSE
9136,OD-2025-09260,CUST-97389,Women,51,2025-03-19,Delivered,Meesho,SKU-5401,Blouse,S,1,INR,4262.18,Pune,Maharashtra,189659,India,FALSE
9137,OD-2025-09002,CUST-80653,Men,59,2025-09-20,Delivered,Myntra,SKU-8273,Blouse,XS,1,INR,2620.14,Chennai,Tamil Nadu,780776,India,FALSE
9138,OD-2025-08787,CUST-10104,Women,30,2025-11-23,Delivered,Ajio,SKU-3512,Blouse,XL,2,INR,4512.63,Ahmedabad,Gujarat,408070,India,FALSE
9139,OD-2025-01510,CUST-58007,Men,61,2025-03-16,Delivered,Nykaa,SKU-4891,Kurta,S,1,INR,2514.49,Hyderabad,Telangana,904371,India,FALSE
9140,OD-2025-04974,CUST-11177,Women,57,2025-09-20,Returned,Amazon,SKU-1805,Blouse,XXL,1,INR,4265.97,Bangalore,Karnataka,443837,India,FALSE
9141,OD-2025-08573,CUST-21993,Men,60,2025-12-25,Delivered,Amazon,SKU-6012,Blouse,XS,1,INR,2258.24,New Delhi,Delhi,611876,India,FALSE
9142,OD-2025-07374,CUST-51517,Men,20,2025-01-24,Delivered,Flipkart,SKU-5535,Ethnic Dress,XS,1,INR,3501.17,Mumbai,Maharashtra,775613,India,FALSE
9143,OD-2025-06843,CUST-98059,Women,50,2025-10-21,Delivered,Nykaa,SKU-6409,Top,L,2,INR,3801.27,Hyderabad,Telangana,675013,India,FALSE
9144,OD-2025-01884,CUST-44373,Women,47,2025-04-04,Delivered,Meesho,SKU-1776,Western Dress,M,2,INR,3220.03,New Delhi,Delhi,289718,India,FALSE
9145,OD-2025-09425,CUST-20741,Men,27,2025-12-16,Delivered,Amazon,SKU-6208,Top,L,1,INR,1809.84,Bangalore,Karnataka,402046,India,FALSE
9146,OD-2025-05085,CUST-92036,male,40,2025-04-13,Returned,Flipkart,SKU-1153,Western Dress,S,1,INR,4254.9,Delhi,Delhi,697750,India,FALSE
9147,OD-2025-08499,CUST-68942,Women,28,2025-04-04,Delivered,Ajio,SKU-8674,Blouse,XL,2,INR,4001.07,Bangalore,Karnataka,395620,India,FALSE
9148,OD-2025-04705,CUST-76477,Women,,2025-05-16,Delivered,Amazon,SKU-9926,Blouse,M,1,INR,3092.38,Lucknow,Uttar Pradesh,637600,India,FALSE
9149,OD-2025-05507,CUST-59636,Men,34,2025-08-27,Returned,Flipkart,SKU-3481,Kurta,XXL,1,INR,4292.3,Jaipur,Rajasthan,940212,India,FALSE
9150,OD-2025-01282,CUST-15244,Men,43,2025-04-08,Returned,Nykaa,SKU-6846,Blouse,L,3,INR,4037.68,Mumbai,Maharashtra,531618,India,FALSE
9151,OD-2025-01240,CUST-39555,Men,22,2025-01-03,Delivered,Ajio,SKU-7775,Western Dress,XS,2,INR,3158.01,Bangalore,Karnataka,924629,India,FALSE
9152,OD-2025-09849,CUST-49879,Women,45,2025-06-03,Delivered,Ajio,SKU-5520,Blouse,L,1,INR,1427.21,Delhi,Delhi,854352,India,FALSE
9153,OD-2025-07068,CUST-97926,Women,47,2025-12-31,Delivered,Amazon,SKU-8267,Blouse,XXL,1,INR,1238.62,Lucknow,Uttar Pradesh,626260,India,FALSE
9154,OD-2025-04421,CUST-83010,Women,60,2025-02-14,Delivered,Ajio,SKU-2813,Top,XS,2,INR,2766.29,Ahmedabad,Gujarat,408907,India,FALSE
9155,OD-2025-04955,CUST-84724,Women,28,2025-05-22,Returned,Amazon,SKU-5631,Saree,L,1,INR,3797.74,Delhi,Delhi,183088,India,FALSE
9156,OD-2025-01796,CUST-64241,Women,45,2025-05-21,Delivered,Myntra,SKU-3414,Saree,XL,2,INR,3650.18,Delhi,Delhi,869835,India,FALSE
9157,OD-2025-00454,CUST-80552,male,24,2025-09-17,Returned,Meesho,SKU-6136,Kurta,XL,1,INR,1936.21,Chennai,Tamil Nadu,836251,India,FALSE
9158,OD-2025-06673,CUST-66858,Men,21,2025-03-06,Shipped,Flipkart,SKU-9876,Saree,XXL,1,INR,2970.55,Delhi,Delhi,497738,India,FALSE
9159,OD-2025-06225,CUST-33777,Women,23,2025-03-03,Delivered,Amazon,SKU-7560,Western Dress,S,3,INR,2306.67,Mumbai,Maharashtra,928226,India,FALSE
9160,OD-2025-04682,CUST-65681,Men,50,2025-04-06,Delivered,Ajio,SKU-3180,Blouse,XXL,1,INR,455.18,Jaipur,Rajasthan,364546,India,FALSE
9161,OD-2025-06672,CUST-12324,Men,46,2025-06-24,Returned,Meesho,SKU-9783,Top,XL,1,INR,2635.16,Delhi,Delhi,225537,India,FALSE
9162,OD-2025-01707,CUST-95994,Women,23,2025-09-08,Delivered,Flipkart,SKU-5449,Kurta,L,1,INR,2640.96,Banglore,Karnataka,244167,India,FALSE
9163,OD-2025-04957,CUST-59208,Men,32,2025-05-23,Cancelled,Nykaa,SKU-2593,Top,XL,4,INR,604.73,Pune,Maharashtra,416688,India,FALSE
9164,OD-2025-04176,CUST-43981,Men,21,2025-05-25,Delivered,Amazon,SKU-9580,Top,XL,1,INR,2372.8,Mumbai,Maharashtra,233041,India,FALSE
9165,OD-2025-07778,CUST-73567,Women,0,2025-05-04,Delivered,Myntra,SKU-4397,Western Dress,S,2,INR,4425.81,Hyderabad,Telangana,908584,India,FALSE
9166,OD-2025-06588,CUST-14874,Women,55,2025-11-09,Delivered,Amazon,SKU-3747,Western Dress,XL,3,INR,2125.34,Delhi,Delhi,665003,India,FALSE
