index,Order ID,Cust ID,Gender,Age,Date,month,Status,Channel,SKU,Category,Size,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B
9767,OD-2025-05218,CUST-40825,Men,51,03-02-2025,Feb,Delivered,Ajio,SKU-2427,Kurta,XL,1,INR,4697.67,Lucknow,Uttar Pradesh,914768,India,FALSE
9768,OD-2025-00088,CUST-97251,Women,34,06-11-2025,Nov,Delivered,Nykaa,SKU-3414,Kurta,S,2,INR,4772.36,Mumbai,Maharashtra,914769,India,FALSE
9769,OD-2025-09562,CUST-52601,Women,22,13-01-2025,Jan,Returned,Myntra,SKU-8729,Western Dress,L,1,INR,3122.31,Kolkata,West Bengal,914770,India,FALSE
9770,OD-2025-04567,CUST-59539,Men,22,18-01-2025,Jan,Delivered,Nykaa,SKU-2066,Ethnic Dress,M,2,INR,4327.47,Pune,Maharashtra,914771,India,FALSE
9771,OD-2025-06076,CUST-24799,Women,62,02-04-2025,Apr,Shipped,Ajio,SKU-9919,Ethnic Dress,M,1,INR,3340.58,Delhi,Delhi,914772,India,FALSE
9772,OD-2025-00191,CUST-31565,Men,44,04-09-2025,Sep,Delivered,Nykaa,SKU-3632,Blouse,L,1,INR,3555.64,Hyderabad,Telangana,914773,India,FALSE
9773,OD-2025-00179,CUST-29685,Men,42,02-09-2025,Sep,Delivered,Amazon,SKU-5753,Blouse,S,2,INR,669.14,Jaipur,Rajasthan,914774,India,TRUE
9774,OD-2025-06701,CUST-79622,Men,38,30-03-2025,Mar,Returned,Meesho,SKU-4520,Saree,XS,1,INR,3117.59,Hyderabad,Telangana,914775,India,FALSE
9775,OD-2025-06120,CUST-86144,women,21,08-02-2025,Feb,Shipped,Amazon,SKU-4692,Kurta,XS,1,INR,746.98,Hyderabad,Telangana,914776,India,FALSE
9777,OD-2025-01688,CUST-49609,Women,52,23-01-2025,Jan,Delivered,Nykaa,SKU-8189,Ethnic Dress,S,2,INR,2843.59,Mumbai,Maharashtra,914777,India,FALSE
9778,OD-2025-08072,CUST-74771,Men,27,18-02-2025,Feb,Shipped,Ajio,SKU-4185,Blouse,XS,2,INR,4836.95,Kolkata,West Bengal,914778,India,TRUE
9779,OD-2025-06889,CUST-53072,Men,50,23-04-2025,Apr,Returned,Meesho,SKU-7708,Ethnic Dress,L,1,INR,4420.87,Chennai,Tamil Nadu,914779,India,FALSE
9780,OD-2025-03322,CUST-48777,Women,47,28-05-2025,May,Delivered,Ajio,SKU-9484,Kurta,M,1,INR,888.51,Chennai,Tamil Nadu,914780,India,FALSE
9781,OD-2025-09321,CUST-75665,Men,45,21-11-2025,Nov,Delivered,Myntra,SKU-8226,Blouse,XS,1,INR,3398.29,Delhi,Delhi,914781,India,FALSE
9783,OD-2025-02560,CUST-89695,Women,999,02-12-2025,Dec,Cancelled,Meesho,SKU-1684,Western Dress,XS,1,INR,1204.17,Lucknow,Uttar Pradesh,914782,India,FALSE
9784,OD-2025-07608,CUST-52637,Women,65,08-08-2025,Aug,Delivered,Flipkart,SKU-2252,Ethnic Dress,L,4,INR,4003.25,Bengaluru,Karnataka,914783,India,FALSE
9785,OD-2025-09216,CUST-23869,Women,40,28-01-2025,Jan,Delivered,Nykaa,SKU-7540,Ethnic Dress,L,2,INR,3094.35,Delhi,Delhi,914784,India,FALSE
9786,OD-2025-04568,CUST-90264,Men,27,21-10-2025,Oct,Delivered,Ajio,SKU-6312,Top,L,4,INR,3934.8,Jaipur,Rajasthan,914785,India,FALSE
9787,OD-2025-00399,CUST-30498,Men,43,29-03-2025,Mar,Cancelled,Meesho,SKU-3574,Saree,XL,4,INR,3370.41,Kolkata,West Bengal,914786,India,FALSE
9788,OD-2025-07595,CUST-42164,Women,20,25-11-2025,Nov,Delivered,Meesho,SKU-2706,Western Dress,XXL,1,INR,400.07,Kolkata,West Bengal,914787,India,FALSE
9789,OD-2025-00036,CUST-95317,Women,19,21-08-2025,Aug,Delivered,Meesho,SKU-4153,Blouse,XS,1,INR,3651.51,Kolkata,West Bengal,914788,India,FALSE
9793,OD-2025-05164,CUST-13539,Men,32,25-11-2025,Nov,Delivered,Nykaa,SKU-7718,Kurta,XL,2,INR,4925.38,Jaipur,Rajasthan,914789,India,FALSE
9794,OD-2025-05382,CUST-42014,Men,57,25-02-2025,Feb,Returned,Myntra,SKU-1554,Kurta,XS,1,INR,1296.27,Bengaluru,Karnataka,914790,India,FALSE
9795,OD-2025-06574,CUST-29670,Men,34,04-07-2025,Jul,Delivered,Amazon,SKU-4732,Western Dress,M,1,INR,4803.91,Hyderabad,Telangana,914791,India,FALSE
9796,OD-2025-02941,CUST-65248,Women,58,07-01-2025,Jan,Delivered,Meesho,SKU-6456,Ethnic Dress,XXL,2,INR,4589.7,Unknown,Tamil Nadu,914792,India,FALSE
9797,OD-2025-01876,CUST-77660,Women,35,20-05-2025,May,Delivered,Amazon,SKU-9446,Blouse,S,4,INR,4044.73,Pune,Maharashtra,914793,India,FALSE
9798,OD-2025-00229,CUST-29742,Women,45,18-09-2025,Sep,Delivered,Ajio,SKU-5466,Kurta,XS,1,INR,2096.86,Chennai,Tamil Nadu,914794,India,FALSE
9799,OD-2025-07174,CUST-74455,Men,57,03-11-2025,Nov,Returned,Meesho,SKU-8409,Western Dress,M,1,INR,1754.54,Pune,Maharashtra,914795,India,FALSE
9800,OD-2025-04870,CUST-36888,Women,58,01-09-2025,Sep,Delivered,Nykaa,SKU-4390,Western Dress,XXL,1,INR,1211.53,Lucknow,Uttar Pradesh,914796,India,FALSE
9801,OD-2025-01645,CUST-96895,Women,35,14-08-2025,Aug,Delivered,Flipkart,SKU-7213,Ethnic Dress,XL,3,INR,2561.62,Kolkata,West Bengal,914797,India,FALSE
9802,OD-2025-04156,CUST-40265,Women,65,20-10-2025,Oct,Delivered,Myntra,SKU-1502,Western Dress,XXL,1,INR,2944.23,Mumbai,Maharashtra,914798,India,FALSE
9803,OD-2025-05361,CUST-15791,Men,46,10-09-2025,Sep,Delivered,Amazon,SKU-8616,Western Dress,M,2,INR,3330.4,Kolkata,West Bengal,914799,India,FALSE
9804,OD-2025-09802,CUST-92155,Women,44,26-05-2025,May,Delivered,Flipkart,SKU-9356,Blouse,XS,1,INR,1647.4,Hyderabad,Telangana,914800,India,FALSE
9805,OD-2025-05022,CUST-26984,Women,63,28-04-2025,Apr,Delivered,Amazon,SKU-3989,Blouse,M,1,INR,1807.49,Kolkata,West Bengal,914801,India,FALSE
9807,OD-2025-01020,CUST-72092,Men,65,24-02-2025,Feb,Delivered,Ajio,SKU-4875,Western Dress,S,3,INR,2400.27,Lucknow,Uttar Pradesh,914802,India,FALSE
9808,OD-2025-08813,CUST-48577,Men,31,07-01-2025,Jan,Cancelled,Meesho,SKU-7576,Kurta,M,1,INR,3698.24,Delhi,Delhi,914803,India,FALSE
9810,OD-2025-02124,CUST-11456,Women,54,12-07-2025,Jul,Delivered,Meesho,SKU-7366,Western Dress,L,2,INR,4095.76,Lucknow,Uttar Pradesh,914804,India,FALSE
9811,OD-2025-02222,CUST-83308,Women,53,12-09-2025,Sep,Returned,Ajio,SKU-9046,Top,L,2,INR,4612.78,Lucknow,Uttar Pradesh,914805,India,FALSE
9812,OD-2025-09268,CUST-16460,Men,35,03-10-2025,Oct,Delivered,Flipkart,SKU-8629,Top,S,2,INR,2428.16,Delhi,Delhi,914806,India,FALSE
9815,OD-2025-03861,CUST-65377,Women,64,25-01-2025,Jan,Shipped,Flipkart,SKU-2709,Western Dress,S,2,INR,3961.95,Chennai,Tamil Nadu,914807,India,FALSE
9816,OD-2025-02507,CUST-56732,Women,29,25-01-2025,Jan,Delivered,Nykaa,SKU-6803,Top,XS,2,INR,4401.82,Delhi,Delhi,914808,India,TRUE
9817,OD-2025-03904,CUST-29470,Men,48,02-04-2025,Apr,Delivered,Amazon,SKU-6544,Saree,XS,1,INR,2804.48,Lucknow,Uttar Pradesh,914809,India,FALSE
9820,OD-2025-02971,CUST-44618,Others,60,02-06-2025,Jun,Delivered,Myntra,SKU-4245,Blouse,XS,1,INR,827.02,Delhi,Delhi,914810,India,FALSE
9821,OD-2025-04807,CUST-45610,Men,59,15-10-2025,Oct,Delivered,Ajio,SKU-4492,Top,M,1,INR,4543.12,Hyderabad,Telangana,914811,India,FALSE
9822,OD-2025-05241,CUST-45596,Others,45,04-05-2025,May,Cancelled,Ajio,SKU-2343,Saree,XL,1,INR,1417.9,Jaipur,Rajasthan,914812,India,FALSE
9823,OD-2025-00608,CUST-66374,Women,36,05-05-2025,May,Delivered,Myntra,SKU-6506,Ethnic Dress,XL,1,INR,2070.18,Pune,Maharashtra,914813,India,FALSE
9824,OD-2025-04484,CUST-10037,Men,53,23-01-2025,Jan,Delivered,Myntra,SKU-6818,Saree,XL,1,INR,631.77,Ahmedabad,Gujarat,914814,India,FALSE
9826,OD-2025-04850,CUST-72183,Others,63,16-07-2025,Jul,Delivered,Amazon,SKU-8944,Saree,L,1,INR,4250.41,Jaipur,Rajasthan,914815,India,FALSE
9828,OD-2025-01274,CUST-95420,Men,26,03-05-2025,May,Delivered,Amazon,SKU-2538,Saree,XXL,4,INR,605.72,Kolkata,West Bengal,914816,India,FALSE
9829,OD-2025-07811,CUST-72701,Women,39,25-02-2025,Feb,Delivered,Amazon,SKU-6371,Western Dress,L,2,INR,1996.25,Mumbai,Maharashtra,914817,India,TRUE
9831,OD-2025-06877,CUST-84714,Men,39,22-08-2025,Aug,Delivered,Meesho,SKU-9470,Blouse,L,2,INR,3520.43,Delhi,Delhi,914818,India,FALSE
9832,OD-2025-08733,CUST-93375,Women,46,06-08-2025,Aug,Delivered,Meesho,SKU-6696,Kurta,XS,1,INR,1147.72,Chennai,Tamil Nadu,914819,India,FALSE
9834,OD-2025-05052,CUST-20928,Women,24,13-06-2025,Jun,Delivered,Flipkart,SKU-9546,Top,XXL,1,INR,1406.73,Ahmedabad,Gujarat,914820,India,FALSE
9835,OD-2025-00281,CUST-81146,Men,54,22-07-2025,Jul,Delivered,Flipkart,SKU-6926,Ethnic Dress,XXL,1,INR,3368.25,Chennai,Tamil Nadu,914821,India,FALSE
9836,OD-2025-02459,CUST-59195,Women,48,01-01-2025,Jan,Delivered,Amazon,SKU-1041,Western Dress,L,2,INR,1831.09,Chennai,Tamil Nadu,914822,India,FALSE
9839,OD-2025-03767,CUST-37760,Women,65,31-03-2025,Mar,Delivered,Amazon,SKU-6089,Western Dress,M,1,INR,1765.21,Hyderabad,Telangana,914823,India,FALSE
9840,OD-2025-09707,CUST-79467,Women,38,12-01-2025,Jan,Returned,Nykaa,SKU-2638,Kurta,XS,3,INR,4454.4,Mumbai,Maharashtra,914824,India,FALSE
9842,OD-2025-00336,CUST-45786,Men,35,25-11-2025,Nov,Delivered,Amazon,SKU-5145,Saree,XXL,1,INR,2988.25,Lucknow,Uttar Pradesh,914825,India,FALSE
9843,OD-2025-02028,CUST-27319,Men,63,17-03-2025,Mar,Delivered,Flipkart,SKU-3937,Western Dress,M,1,INR,4189.68,Ahmedabad,Gujarat,914826,India,FALSE
9844,OD-2025-08975,CUST-85897,Women,28,23-01-2025,Jan,Delivered,Flipkart,SKU-4756,Saree,M,1,INR,2955.9,Hyderabad,Telangana,914827,India,FALSE
9845,OD-2025-09875,CUST-46620,Women,43,30-07-2025,Jul,Cancelled,Myntra,SKU-4827,Blouse,XXL,1,INR,1282.45,Delhi,Delhi,914828,India,FALSE
9846,OD-2025-04157,CUST-16022,Women,23,31-03-2025,Mar,Delivered,Flipkart,SKU-8329,Top,XL,2,INR,3799.07,Ahmedabad,Gujarat,914829,India,FALSE
9847,OD-2025-03579,CUST-67310,Men,63,19-11-2025,Nov,Returned,Ajio,SKU-2157,Blouse,XL,1,INR,4879.63,Ahmedabad,Gujarat,914830,India,FALSE
9849,OD-2025-09027,CUST-45670,Women,49,04-10-2025,Oct,Delivered,Ajio,SKU-3786,Kurta,XL,1,INR,1734.07,Hyderabad,Telangana,914831,India,FALSE
9850,OD-2025-02044,CUST-99591,Women,32,27-04-2025,Apr,Returned,Flipkart,SKU-8387,Western Dress,XL,1,INR,3190.74,Delhi,Delhi,914832,India,TRUE
9851,OD-2025-05547,CUST-28768,Men,30,08-08-2025,Aug,Delivered,Flipkart,SKU-3446,Saree,XS,1,INR,4107.78,Jaipur,Rajasthan,914833,India,FALSE
9852,OD-2025-04942,CUST-61227,Men,18,28-10-2025,Oct,Returned,Nykaa,SKU-3212,Saree,XXL,1,INR,2588.69,Bengaluru,Karnataka,914834,India,FALSE
9853,OD-2025-04033,CUST-79714,Women,30,20-08-2025,Aug,Delivered,Meesho,SKU-3144,Ethnic Dress,XXL,2,INR,4518.44,Lucknow,Uttar Pradesh,914835,India,FALSE
9854,OD-2025-00950,CUST-88986,Men,42,18-Jun-25,Jun,Delivered,Amazon,SKU-9396,Western Dress,XXL,2,INR,3292.59,Delhi,Delhi,914836,India,FALSE
9855,OD-2025-01762,CUST-73936,Women,36,22-05-2025,May,Delivered,Meesho,SKU-1551,Blouse,XL,1,INR,1209.39,Bengaluru,Karnataka,914837,India,FALSE
9856,OD-2025-00338,CUST-27255,Men,25,29-01-2025,Jan,Delivered,Nykaa,SKU-2021,Ethnic Dress,XS,3,INR,1603.15,Bengaluru,Karnataka,914838,India,FALSE
9857,OD-2025-06372,CUST-34419,Men,65,14-10-2025,Oct,Delivered,Myntra,SKU-8379,Western Dress,L,1,INR,3381.04,Hyderabad,Telangana,914839,India,FALSE
9858,OD-2025-02057,CUST-91975,Women,54,13-05-2025,May,Delivered,Meesho,SKU-5042,Saree,XL,2,INR,4629.56,Jaipur,Rajasthan,914840,India,FALSE
9859,OD-2025-05206,CUST-52677,Women,33,05-07-2025,Jul,Delivered,Meesho,SKU-4621,Top,S,4,INR,2205.75,Mumbai,Maharashtra,914841,India,FALSE
9860,OD-2025-04073,CUST-93679,Men,58,24-04-2025,Apr,Delivered,Amazon,SKU-5885,Saree,L,1,INR,3743.29,Delhi,Delhi,914842,India,FALSE
9861,OD-2025-00294,CUST-85499,Women,30,03-04-2025,Apr,Cancelled,Amazon,SKU-3732,Kurta,L,1,INR,2905.52,Bengaluru,Karnataka,914843,India,FALSE
9862,OD-2025-02206,CUST-48998,Women,60,23-10-2025,Oct,Delivered,Ajio,SKU-4241,Kurta,L,1,INR,2254.9,Jaipur,Rajasthan,914844,India,FALSE
9863,OD-2025-07265,CUST-40792,Women,28,13-08-2025,Aug,Delivered,Nykaa,SKU-3761,Western Dress,S,1,INR,3262.37,Mumbai,Maharashtra,914845,India,TRUE
9864,OD-2025-02594,CUST-43556,Men,33,17-06-2025,Jun,Delivered,Ajio,SKU-8590,Kurta,XXL,1,INR,2574.09,Chennai,Tamil Nadu,914846,India,FALSE
9865,OD-2025-02073,CUST-43185,Men,41,04-05-2025,May,Delivered,Myntra,SKU-1091,Western Dress,XXL,1,INR,4208.22,Bengaluru,Karnataka,914847,India,FALSE
9866,OD-2025-06778,CUST-67982,Women,40,02-01-2025,Jan,Delivered,Ajio,SKU-7156,Ethnic Dress,M,2,INR,3363.87,Hyderabad,Telangana,914848,India,TRUE
9867,OD-2025-08663,CUST-23506,Men,45,11-11-2025,Nov,Returned,Meesho,SKU-5117,Top,XS,3,INR,2537.42,Bengaluru,Karnataka,914849,India,FALSE
9868,OD-2025-08750,CUST-85662,Women,34,12-06-2025,Jun,Delivered,Myntra,SKU-2012,Western Dress,S,3,INR,2978.77,Ahmedabad,Gujarat,914850,India,FALSE
9870,OD-2025-06917,CUST-50020,Women,57,02-07-2025,Jul,Returned,Meesho,SKU-4338,Blouse,L,1,INR,3763.36,Kolkata,West Bengal,914851,India,FALSE
9871,OD-2025-09455,CUST-27759,Men,36,23-03-2025,Mar,Delivered,Flipkart,SKU-1147,Top,M,2,INR,2210.8,Chennai,Tamil Nadu,914852,India,FALSE
9873,OD-2025-03237,CUST-28015,Women,43,19-06-2025,Jun,Shipped,Myntra,SKU-4652,Ethnic Dress,M,2,INR,1245.6,Mumbai,Maharashtra,914853,India,TRUE
9874,OD-2025-09215,CUST-28453,Men,35,02-04-2025,Apr,Delivered,Myntra,SKU-5171,Kurta,L,1,INR,3716.74,Bengaluru,Karnataka,914854,India,FALSE
9875,OD-2025-08313,CUST-46151,Women,29,04-03-2025,Mar,Delivered,Nykaa,SKU-5634,Ethnic Dress,XL,4,INR,2534.31,Kolkata,West Bengal,914855,India,FALSE
9876,OD-2025-00906,CUST-39392,Men,22,17-12-2025,Dec,Delivered,Myntra,SKU-2468,Blouse,XXL,3,INR,3522.2,Jaipur,Rajasthan,914856,India,TRUE
9877,OD-2025-03769,CUST-48891,Men,59,14-09-2025,Sep,Delivered,Myntra,SKU-3926,Top,XXL,3,INR,496.38,Kolkata,West Bengal,914857,India,FALSE
9878,OD-2025-09499,CUST-53881,men,54,08-08-2025,Aug,Delivered,Meesho,SKU-1141,Kurta,XS,1,INR,4769.47,Lucknow,Uttar Pradesh,914858,India,FALSE
9879,OD-2025-05485,CUST-91627,Men,33,15-08-2025,Aug,Delivered,Meesho,SKU-4479,Ethnic Dress,L,1,INR,4574.71,Mumbai,Maharashtra,914859,India,FALSE
9880,OD-2025-06324,CUST-86549,Men,64,08-01-2025,Jan,Cancelled,Amazon,SKU-4432,Saree,XXL,1,INR,4041.28,Chennai,Tamil Nadu,914860,India,FALSE
9881,OD-2025-03882,CUST-62452,Men,26,03-11-2025,Nov,Delivered,Myntra,SKU-9571,Top,XXL,1,INR,4371.97,Delhi,Delhi,914861,India,FALSE
9882,OD-2025-09286,CUST-29306,Women,56,29-10-2025,Oct,Delivered,Nykaa,SKU-4954,Top,L,1,INR,2079.72,Chennai,Tamil Nadu,914862,India,FALSE
9885,OD-2025-05656,CUST-53345,Men,36,29-01-2025,Jan,Returned,Amazon,SKU-6783,Saree,XL,2,INR,3639.61,Mumbai,Maharashtra,914863,India,FALSE
9886,OD-2025-07328,CUST-82719,Women,22,28-04-2025,Apr,Delivered,Flipkart,SKU-2561,Kurta,L,1,INR,820.62,Pune,Maharashtra,914864,India,FALSE
9889,OD-2025-04960,CUST-11551,Women,35,07-06-2025,Jun,Cancelled,Amazon,SKU-9827,Top,XL,1,INR,597.93,Ahmedabad,Gujarat,914865,India,TRUE
9890,OD-2025-01083,CUST-57066,Women,40,27-02-2025,Feb,Delivered,Myntra,SKU-2732,Top,XL,2,INR,1801.44,Kolkata,West Bengal,914866,India,FALSE
9891,OD-2025-09401,CUST-39088,Women,44,27-12-2025,Dec,Delivered,Amazon,SKU-9801,Kurta,XXL,4,INR,3298.85,Delhi,Delhi,914867,India,FALSE
9892,OD-2025-05484,CUST-96661,Women,36,13-10-2025,Oct,Delivered,Nykaa,SKU-8240,Top,M,1,INR,1397.45,Chennai,Tamil Nadu,914868,India,FALSE
9893,OD-2025-07760,CUST-10387,Women,18,17-08-2025,Aug,Delivered,Ajio,SKU-6267,Kurta,XS,4,INR,1286.6,Jaipur,Rajasthan,914869,India,FALSE
9895,OD-2025-05954,CUST-20120,Women,48,08-09-2025,Sep,Cancelled,Meesho,SKU-1277,Kurta,S,1,INR,4365.62,Bengaluru,Karnataka,914870,India,FALSE
9896,OD-2025-04192,CUST-20961,Women,39,20-01-2025,Jan,Delivered,Myntra,SKU-3381,Kurta,L,4,INR,1555.62,Jaipur,Rajasthan,914871,India,FALSE
9897,OD-2025-07417,CUST-34515,Women,50,05-02-2025,Feb,Delivered,Myntra,SKU-2684,Ethnic Dress,XL,1,INR,2921.57,Delhi,Delhi,914872,India,FALSE
9898,OD-2025-00605,CUST-43769,Men,27,12-10-2025,Oct,Delivered,Myntra,SKU-5075,Top,S,3,INR,3576.69,Hyderabad,Telangana,914873,India,FALSE
9899,OD-2025-02115,CUST-76346,Women,59,14-12-2025,Dec,Delivered,Amazon,SKU-1547,Top,M,2,INR,2892.78,Jaipur,Rajasthan,914874,India,TRUE
9900,OD-2025-08743,CUST-16707,Women,61,25-09-2025,Sep,Delivered,Myntra,SKU-7330,Western Dress,M,1,INR,4886.72,Ahmedabad,Gujarat,914875,India,FALSE
9901,OD-2025-08668,CUST-46531,Women,34,28-08-2025,Aug,Delivered,Amazon,SKU-1976,Top,XS,1,INR,773.87,Bengaluru,Karnataka,914876,India,FALSE
9902,OD-2025-08405,CUST-47556,Men,28,16-11-2025,Nov,Shipped,Flipkart,SKU-6312,Blouse,L,1,INR,3912.19,Hyderabad,Telangana,914877,India,FALSE
9903,OD-2025-03513,CUST-67277,Men,42,17-01-2025,Jan,Delivered,Nykaa,SKU-8113,Western Dress,M,2,INR,3110.62,Ahmedabad,Gujarat,914878,India,TRUE
9904,OD-2025-09973,CUST-69770,Women,42,26-05-2025,May,Delivered,Amazon,SKU-5013,Blouse,S,3,INR,1973.71,Lucknow,Uttar Pradesh,914879,India,FALSE
9905,OD-2025-02025,CUST-86342,Women,26,18-12-2025,Dec,Delivered,Meesho,SKU-8307,Top,XS,1,INR,2133.08,Kolkata,West Bengal,914880,India,FALSE
9906,OD-2025-06475,CUST-66151,Men,24,08-11-2025,Nov,Delivered,Ajio,SKU-2223,Top,L,3,INR,1561.78,Chennai,Tamil Nadu,914881,India,FALSE
9907,OD-2025-08469,CUST-31228,Women,33,03-Nov-25,Nov,Delivered,Myntra,SKU-2327,Blouse,XS,2,INR,1816.31,Pune,Maharashtra,914882,India,FALSE
9908,OD-2025-04602,CUST-70708,Men,40,22-02-2025,Feb,Returned,Amazon,SKU-5433,Blouse,S,2,INR,2932.67,Bengaluru,Karnataka,914883,India,FALSE
9910,OD-2025-09602,CUST-60934,Men,53,12-06-2025,Jun,Delivered,Nykaa,SKU-2564,Ethnic Dress,XXL,1,INR,3104.6,Ahmedabad,Gujarat,914884,India,FALSE
9911,OD-2025-06631,CUST-90259,Men,63,23-04-2025,Apr,Returned,Ajio,SKU-1555,Kurta,S,4,INR,1563.62,Jaipur,Rajasthan,914885,India,FALSE
9912,OD-2025-07693,CUST-31032,Men,58,23-01-2025,Jan,Delivered,Myntra,SKU-1503,Blouse,XL,1,INR,360.68,Pune,Maharashtra,914886,India,FALSE
9913,OD-2025-00990,CUST-27540,Men,41,21-10-2025,Oct,Returned,Myntra,SKU-3472,Top,M,1,INR,1815.13,Lucknow,Uttar Pradesh,914887,India,FALSE
9914,OD-2025-08496,CUST-83639,Women,34,18-01-2025,Jan,Delivered,Ajio,SKU-8644,Ethnic Dress,XXL,2,INR,4632.9,Mumbai,Maharashtra,914888,India,FALSE
9916,OD-2025-04492,CUST-55893,Men,19,11-12-2025,Dec,Delivered,Nykaa,SKU-6731,Ethnic Dress,M,1,INR,1878.69,Ahmedabad,Gujarat,914889,India,FALSE
9918,OD-2025-01997,CUST-60985,Women,23,11-10-2025,Oct,Delivered,Meesho,SKU-5963,Top,L,1,INR,3088.05,Kolkata,West Bengal,914890,India,FALSE
9919,OD-2025-00325,CUST-48895,Men,36,13-12-2025,Dec,Delivered,Flipkart,SKU-7088,Blouse,XXL,1,INR,1662.92,Mumbai,Maharashtra,914891,India,FALSE
9920,OD-2025-09347,CUST-81993,Women,45,24-09-2025,Sep,Shipped,Nykaa,SKU-7841,Ethnic Dress,XL,1,INR,1138.54,Mumbai,Maharashtra,914892,India,TRUE
9921,OD-2025-03473,CUST-71703,Women,35,29-05-2025,May,Delivered,Flipkart,SKU-3891,Top,L,1,INR,3038.66,Bengaluru,Karnataka,914893,India,TRUE
9922,OD-2025-09666,CUST-13792,Men,23,13-05-2025,May,Delivered,Myntra,SKU-5908,Kurta,XL,1,INR,3390.64,Kolkata,West Bengal,914894,India,FALSE
9923,OD-2025-07076,CUST-36441,Women,20,03-05-2025,May,Delivered,Flipkart,SKU-1610,Kurta,L,3,INR,1921.42,Bengaluru,Karnataka,914895,India,FALSE
9924,OD-2025-00151,CUST-10471,Men,31,31-10-2025,Oct,Delivered,Meesho,SKU-8461,Ethnic Dress,XXL,2,INR,1515.52,Bengaluru,Karnataka,914896,India,FALSE
9925,OD-2025-07200,CUST-34130,Women,65,06-04-2025,Apr,Delivered,Myntra,SKU-2497,Ethnic Dress,M,1,INR,455.31,Ahmedabad,Gujarat,914897,India,FALSE
9926,OD-2025-09314,CUST-46200,Men,40,03-12-2025,Dec,Delivered,Meesho,SKU-7536,Western Dress,XXL,3,INR,1111.2,Chennai,Tamil Nadu,914898,India,FALSE
9927,OD-2025-04075,CUST-91840,Women,44,21-04-2025,Apr,Cancelled,Flipkart,SKU-6829,Kurta,XXL,4,INR,618.72,Hyderabad,Telangana,914899,India,FALSE
9928,OD-2025-09323,CUST-29480,Women,48,03-01-2025,Jan,Shipped,Amazon,SKU-3355,Blouse,XXL,3,INR,3656.14,Pune,Maharashtra,914900,India,TRUE
9929,OD-2025-02804,CUST-46568,women,57,14-05-2025,May,Returned,Nykaa,SKU-7625,Top,XXL,1,INR,2831.45,Hyderabad,Telangana,914901,India,FALSE
9930,OD-2025-01049,CUST-90897,Women,64,21-10-2025,Oct,Delivered,Myntra,SKU-2726,Top,L,1,INR,2039.91,Mumbai,Maharashtra,914902,India,FALSE
9931,OD-2025-00812,CUST-56890,Women,56,24-11-2025,Nov,Returned,Myntra,SKU-7674,Top,S,1,INR,3681.66,Chennai,Tamil Nadu,914903,India,FALSE
9932,OD-2025-03911,CUST-15347,Women,31,19-05-2025,May,Delivered,Nykaa,SKU-5203,Kurta,XL,1,INR,4879.95,Jaipur,Rajasthan,914904,India,FALSE
9933,OD-2025-01558,CUST-11057,Women,54,26-05-2025,May,Delivered,Ajio,SKU-6759,Ethnic Dress,XL,1,INR,3620.4,Hyderabad,Telangana,914905,India,FALSE
9934,OD-2025-01064,CUST-24665,Women,33,18-06-2025,Jun,Delivered,Ajio,SKU-3224,Saree,XS,1,INR,4473.85,Kolkata,West Bengal,914906,India,FALSE
9935,OD-2025-03155,CUST-56006,Women,24,01-09-2025,Sep,Delivered,Myntra,SKU-7247,Top,M,1,INR,3731.04,Chennai,Tamil Nadu,914907,India,FALSE
9936,OD-2025-02304,CUST-75293,Men,26,23-12-2025,Dec,Delivered,Myntra,SKU-7433,Ethnic Dress,M,1,INR,1205.43,Jaipur,Rajasthan,914908,India,FALSE
9938,OD-2025-02922,CUST-88523,Men,23,06-01-2025,Jan,Delivered,Ajio,SKU-4807,Kurta,M,3,INR,4223.78,Delhi,Delhi,914909,India,FALSE
9939,OD-2025-05500,CUST-68572,Women,55,25-10-2025,Oct,Delivered,Nykaa,SKU-4030,Saree,L,2,INR,3364.26,Kolkata,West Bengal,914910,India,FALSE
9940,OD-2025-01101,CUST-11103,Men,28,14-11-2025,Nov,Delivered,Meesho,SKU-3285,Western Dress,XXL,1,INR,2879.07,Mumbai,Maharashtra,914911,India,FALSE
9942,OD-2025-06551,CUST-69022,Women,43,25-03-2025,Mar,Delivered,Nykaa,SKU-1393,Ethnic Dress,XS,2,INR,2220.82,Kolkata,West Bengal,914912,India,FALSE
9943,OD-2025-01316,CUST-92784,Women,56,15-01-2025,Jan,Delivered,Flipkart,SKU-2445,Ethnic Dress,XL,1,INR,4662.47,Delhi,Delhi,914913,India,FALSE
9944,OD-2025-06860,CUST-31450,Women,58,23-03-2025,Mar,Delivered,Amazon,SKU-9932,Ethnic Dress,S,4,INR,3241.21,Kolkata,West Bengal,914914,India,FALSE
9945,OD-2025-05231,CUST-64851,Men,61,09-05-2025,May,Returned,Flipkart,SKU-1113,Saree,M,1,INR,302.57,Kolkata,West Bengal,914915,India,FALSE
9946,OD-2025-01649,CUST-47714,Women,34,04-05-2025,May,Delivered,Nykaa,SKU-5299,Blouse,XL,1,INR,1111.86,Chennai,Tamil Nadu,914916,India,FALSE
9948,OD-2025-02701,CUST-22270,Men,28,15-05-2025,May,Delivered,Flipkart,SKU-9204,Blouse,M,3,INR,4839.92,Delhi,Delhi,914917,India,FALSE
